7.369722,Cameroon,12.354722,54.80714,5.198571,0.66,17.44286,30.35714,2017
7.369722,Cameroon,12.354722,3.484286,20.07,3.114286,61.76143,37.31286,2017
7.369722,Cameroon,12.354722,8.111429,30.38571,7.61,53.21143,31.59143,2017
7.369722,Cameroon,12.354722,13.06286,12.74429,2.9,45.73429,43.08,2017
7.369722,Cameroon,12.354722,1.168571,16.18286,14.05143,78.98857,29.19857,2017
7.369722,Cameroon,12.354722,1.8,12.6,7.94,80.07,35.59,2018
7.369722,Cameroon,12.354722,54.69,5.47,0.72,18.39,27.94,2018
7.369722,Cameroon,12.354722,3.69,20.81,3.39,62.57,36.5,2018
7.369722,Cameroon,12.354722,8.42,29.15,8.14,54.61,29.68,2018
7.369722,Cameroon,12.354722,12.69,13.32,3.18,46.35,43.53,2018
7.369722,Cameroon,12.354722,0.89,13.73,15.86,83.19,24.92,2018
4.570868,Colombia,-74.297333,5.64,12.65,21.77,66.54,34.24,2000
4.570868,Colombia,-74.297333,2.88,19.69,18.15,57.95,43.26,2000
4.570868,Colombia,-74.297333,3.17,15.21,22.26,63.35,39.72,2000
4.570868,Colombia,-74.297333,3.08,16.27,17.73,59.28,49.0,2000
4.570868,Colombia,-74.297333,1.11,12.92,24.18,79.35,42.68,2000
4.570868,Colombia,-74.297333,5.428,12.332,21.45,67.724,33.932,2001
4.570868,Colombia,-74.297333,2.77,19.584,18.874,58.932,43.1,2001
4.570868,Colombia,-74.297333,3.036,15.258,22.274,64.09,39.536,2001
4.570868,Colombia,-74.297333,3.04,15.856,18.804,60.646,47.062,2001
4.570868,Colombia,-74.297333,1.134,12.422,24.708,80.252,43.616,2001
4.570868,Colombia,-74.297333,5.216,12.014,21.13,68.908,33.624,2002
4.570868,Colombia,-74.297333,2.66,19.478,19.598,59.914,42.94,2002
4.570868,Colombia,-74.297333,2.902,15.306,22.288,64.83,39.352,2002
4.570868,Colombia,-74.297333,3.0,15.442,19.878,62.012,45.124,2002
4.570868,Colombia,-74.297333,1.158,11.924,25.236,81.154,44.552,2002
4.570868,Colombia,-74.297333,5.004,11.696,20.81,70.092,33.316,2003
4.570868,Colombia,-74.297333,2.55,19.372,20.322,60.896,42.78,2003
4.570868,Colombia,-74.297333,2.768,15.354,22.302,65.57,39.168,2003
4.570868,Colombia,-74.297333,2.96,15.028,20.952,63.378,43.186,2003
4.570868,Colombia,-74.297333,1.182,11.426,25.764,82.056,45.488,2003
4.570868,Colombia,-74.297333,4.792,11.378,20.49,71.276,33.008,2004
4.570868,Colombia,-74.297333,2.44,19.266,21.046,61.878,42.62,2004
4.570868,Colombia,-74.297333,2.634,15.402,22.316,66.31,38.984,2004
4.570868,Colombia,-74.297333,2.92,14.614,22.026,64.744,41.248,2004
4.570868,Colombia,-74.297333,1.206,10.928,26.292,82.958,46.424,2004
4.570868,Colombia,-74.297333,4.58,11.06,20.17,72.46,32.7,2005
4.570868,Colombia,-74.297333,2.33,19.16,21.77,62.86,42.46,2005
4.570868,Colombia,-74.297333,2.5,15.45,22.33,67.05,38.8,2005
4.570868,Colombia,-74.297333,2.88,14.2,23.1,66.11,39.31,2005
4.570868,Colombia,-74.297333,1.23,10.43,26.82,83.86,47.36,2005
4.570868,Colombia,-74.297333,1.52,13.53,25.97,74.11,43.5,2005
4.570868,Colombia,-74.297333,4.336,10.902,21.376,73.154,32.052,2006
4.570868,Colombia,-74.297333,2.22,18.398,22.082,64.478,41.856,2006
4.570868,Colombia,-74.297333,2.296,14.982,23.004,68.332,38.72,2006
4.570868,Colombia,-74.297333,2.598,13.768,23.784,67.594,39.748,2006
4.570868,Colombia,-74.297333,1.058,9.992,26.502,84.718,45.788,2006
4.570868,Colombia,-74.297333,1.652,14.112,24.614,72.46,42.508,2006
4.570868,Colombia,-74.297333,4.092,10.744,22.582,73.848,31.404,2007
4.570868,Colombia,-74.297333,2.11,17.636,22.394,66.096,41.252,2007
4.570868,Colombia,-74.297333,2.092,14.514,23.678,69.614,38.64,2007
4.570868,Colombia,-74.297333,2.316,13.336,24.468,69.078,40.186,2007
4.570868,Colombia,-74.297333,0.886,9.554,26.184,85.576,44.216,2007
4.570868,Colombia,-74.297333,1.784,14.694,23.258,70.81,41.516,2007
4.570868,Colombia,-74.297333,3.848,10.586,23.788,74.542,30.756,2008
4.570868,Colombia,-74.297333,2.0,16.874,22.706,67.714,40.648,2008
4.570868,Colombia,-74.297333,1.888,14.046,24.352,70.896,38.56,2008
4.570868,Colombia,-74.297333,2.034,12.904,25.152,70.562,40.624,2008
4.570868,Colombia,-74.297333,0.714,9.116,25.866,86.434,42.644,2008
4.570868,Colombia,-74.297333,1.916,15.276,21.902,69.16,40.524,2008
4.570868,Colombia,-74.297333,3.604,10.428,24.994,75.236,30.108,2009
4.570868,Colombia,-74.297333,1.89,16.112,23.018,69.332,40.044,2009
4.570868,Colombia,-74.297333,1.684,13.578,25.026,72.178,38.48,2009
4.570868,Colombia,-74.297333,1.752,12.472,25.836,72.046,41.062,2009
4.570868,Colombia,-74.297333,0.542,8.678,25.548,87.292,41.072,2009
4.570868,Colombia,-74.297333,2.048,15.858,20.546,67.51,39.532,2009
4.570868,Colombia,-74.297333,3.36,10.27,26.2,75.93,29.46,2010
4.570868,Colombia,-74.297333,1.78,15.35,23.33,70.95,39.44,2010
4.570868,Colombia,-74.297333,1.48,13.11,25.7,73.46,38.4,2010
4.570868,Colombia,-74.297333,1.47,12.04,26.52,73.53,41.5,2010
4.570868,Colombia,-74.297333,0.37,8.24,25.23,88.15,39.5,2010
4.570868,Colombia,-74.297333,2.18,16.44,19.19,65.86,38.54,2010
4.570868,Colombia,-74.297333,3.266,9.81,25.366,76.992,29.422,2011
4.570868,Colombia,-74.297333,1.534,14.468,23.504,72.938,38.49,2011
4.570868,Colombia,-74.297333,1.462,12.292,25.62,75.036,37.066,2011
4.570868,Colombia,-74.297333,1.45,11.452,26.242,74.736,40.588,2011
4.570868,Colombia,-74.297333,0.348,7.67,25.466,88.88,38.588,2011
4.570868,Colombia,-74.297333,2.144,15.068,20.102,68.438,38.192,2011
4.570868,Colombia,-74.297333,3.172,9.35,24.532,78.054,29.384,2012
4.570868,Colombia,-74.297333,1.288,13.586,23.678,74.926,37.54,2012
4.570868,Colombia,-74.297333,1.444,11.474,25.54,76.612,35.732,2012
4.570868,Colombia,-74.297333,1.43,10.864,25.964,75.942,39.676,2012
4.570868,Colombia,-74.297333,0.326,7.1,25.702,89.61,37.676,2012
4.570868,Colombia,-74.297333,2.108,13.696,21.014,71.016,37.844,2012
4.570868,Colombia,-74.297333,3.078,8.89,23.698,79.116,29.346,2013
4.570868,Colombia,-74.297333,1.042,12.704,23.852,76.914,36.59,2013
4.570868,Colombia,-74.297333,1.426,10.656,25.46,78.188,34.398,2013
4.570868,Colombia,-74.297333,1.41,10.276,25.686,77.148,38.764,2013
4.570868,Colombia,-74.297333,0.304,6.53,25.938,90.34,36.764,2013
