country_name,DV_phys_or_sex_partner_p,DM_age_mean,DM_age_marr_mean,ED_educ_years_mean,FF_TFR,class,latitude,longitude,GDP
Colombia,34.24,29.43,19.32,7.96,2.709,2,4.570868,-74.297333,244623123155.68185
Colombia,43.26,29.78,20.13,7.35,2.783,2,4.570868,-74.297333,244623123155.68185
Colombia,39.72,30.05,20.48,7.86,2.536,2,4.570868,-74.297333,244623123155.68185
Colombia,49.0,29.48,19.68,7.47,2.551,2,4.570868,-74.297333,244623123155.68185
Colombia,42.68,30.1,20.89,9.49,2.422,2,4.570868,-74.297333,244623123155.68185
Peru,40.95,29.51,18.53,6.57,3.831,1,-9.189967,-75.015152,144308499734.81818
Peru,38.55,29.98,19.99,7.17,3.374,2,-9.189967,-75.015152,144308499734.81818
Peru,49.94,29.73,19.09,6.28,4.241,1,-9.189967,-75.015152,144308499734.81818
Peru,48.79,29.96,21.01,10.23,2.242,2,-9.189967,-75.015152,144308499734.81818
Peru,42.31,29.0,19.34,6.87,4.19,2,-9.189967,-75.015152,144308499734.81818
Peru,32.54,29.34,19.05,5.77,3.536,0,-9.189967,-75.015152,144308499734.81818
Peru,57.25,29.89,19.01,6.8,4.003,1,-9.189967,-75.015152,144308499734.81818
Peru,28.97,29.3,18.8,5.35,6.136,1,-9.189967,-75.015152,144308499734.81818
Peru,40.25,29.21,19.2,6.14,4.27,1,-9.189967,-75.015152,144308499734.81818
Peru,43.46,29.35,20.73,10.29,2.52,2,-9.189967,-75.015152,144308499734.81818
Peru,46.92,29.12,20.14,8.9,3.151,2,-9.189967,-75.015152,144308499734.81818
Peru,31.67,29.65,20.33,8.69,2.852,2,-9.189967,-75.015152,144308499734.81818
Peru,36.74,29.63,20.04,8.94,2.359,2,-9.189967,-75.015152,144308499734.81818
Peru,39.83,29.74,21.55,10.55,2.108,2,-9.189967,-75.015152,144308499734.81818
Peru,52.56,28.09,17.84,7.78,4.277,1,-9.189967,-75.015152,144308499734.81818
Peru,41.47,29.36,18.63,8.34,3.542,2,-9.189967,-75.015152,144308499734.81818
Peru,38.47,30.08,20.75,10.18,2.061,2,-9.189967,-75.015152,144308499734.81818
Peru,49.25,28.76,19.11,8.43,3.168,2,-9.189967,-75.015152,144308499734.81818
Peru,31.81,29.58,20.6,8.69,2.656,2,-9.189967,-75.015152,144308499734.81818
Peru,44.55,29.36,19.44,6.91,3.8,2,-9.189967,-75.015152,144308499734.81818
Peru,48.81,29.2,18.19,7.49,3.0,2,-9.189967,-75.015152,144308499734.81818
Peru,49.33,29.44,20.37,9.83,2.003,2,-9.189967,-75.015152,144308499734.81818
Peru,42.53,29.37,19.55,9.52,2.298,2,-9.189967,-75.015152,144308499734.81818
Peru,50.68,28.4,18.21,8.52,3.24,2,-9.189967,-75.015152,144308499734.81818
Haiti,24.88,27.82,20.22,5.63,3.855,0,18.971187,-72.285215,11615602918.136364
Haiti,24.82,29.14,19.99,2.7,5.79,0,18.971187,-72.285215,11615602918.136364
Haiti,25.22,29.09,19.2,3.45,4.238,0,18.971187,-72.285215,11615602918.136364
Haiti,32.78,28.62,20.33,3.81,5.098,0,18.971187,-72.285215,11615602918.136364
Haiti,28.39,29.6,18.65,2.14,4.721,1,18.971187,-72.285215,11615602918.136364
Haiti,28.59,28.44,18.09,2.76,7.382,1,18.971187,-72.285215,11615602918.136364
Haiti,21.91,28.97,19.29,3.26,5.833,0,18.971187,-72.285215,11615602918.136364
Haiti,36.01,30.11,19.78,3.03,5.67,1,18.971187,-72.285215,11615602918.136364
Haiti,29.44,29.65,19.9,3.08,5.002,0,18.971187,-72.285215,11615602918.136364
Cambodia,12.29,29.46,18.98,2.63,4.302,0,,,
Cambodia,16.81,30.19,19.26,2.82,3.871,0,,,
Cambodia,20.31,30.15,19.85,2.72,4.867,0,,,
Cambodia,9.85,30.53,19.16,2.4,4.335,0,,,
Cambodia,13.37,29.43,19.3,3.02,4.138,0,,,
Cambodia,19.51,30.5,19.82,3.44,3.794,0,,,
Cambodia,13.53,29.21,19.66,4.08,3.63,0,,,
Cambodia,18.41,28.85,20.12,6.4,1.879,2,,,
Cambodia,7.62,29.79,18.61,2.66,3.324,0,,,
Cambodia,38.88,30.38,19.94,2.77,4.756,1,,,
Cambodia,33.26,28.77,19.93,2.31,4.279,0,,,
Cambodia,16.57,30.36,19.11,3.24,3.19,0,,,
Cambodia,15.24,29.37,19.69,3.81,3.795,0,,,
Cambodia,41.48,27.07,17.91,2.41,4.497,1,,,
Cambodia,14.86,29.41,19.65,3.93,4.179,0,,,
Cambodia,15.99,29.16,18.81,3.47,3.721,0,,,
Cambodia,14.42,29.87,18.67,2.4,5.608,0,,,
Cambodia,9.49,29.55,18.58,1.18,5.923,0,,,
Colombia,33.932,29.524,19.404,8.098,2.7016,2,4.570868,-74.297333,244623123155.68185
Colombia,43.1,29.964,20.154,7.468,2.738,2,4.570868,-74.297333,244623123155.68185
Colombia,39.536,30.238,20.472,7.944,2.4794,2,4.570868,-74.297333,244623123155.68185
Colombia,47.062,29.66,19.8,7.622,2.5004,2,4.570868,-74.297333,244623123155.68185
Colombia,43.616,30.19,20.904,9.564,2.3732,2,4.570868,-74.297333,244623123155.68185
Haiti,23.7116666666667,27.785,20.12,5.79,3.70566666666667,0,18.971187,-72.285215,11615602918.136364
Haiti,23.1966666666667,29.0533333333333,19.9383333333333,2.90833333333333,5.715,0,18.971187,-72.285215,11615602918.136364
Haiti,24.7283333333333,28.91,19.305,3.65833333333333,4.182,0,18.971187,-72.285215,11615602918.136364
Haiti,29.825,28.5783333333333,20.25,3.86666666666667,4.986,0,18.971187,-72.285215,11615602918.136364
Haiti,28.1733333333333,29.5283333333333,18.675,2.44166666666667,4.66316666666667,0,18.971187,-72.285215,11615602918.136364
Haiti,26.935,28.48,18.2266666666667,2.75333333333333,7.166,1,18.971187,-72.285215,11615602918.136364
Haiti,19.835,28.8833333333333,19.3316666666667,3.52833333333333,5.52016666666667,0,18.971187,-72.285215,11615602918.136364
Haiti,33.0766666666667,29.8416666666667,19.6633333333333,3.14833333333333,5.54066666666667,1,18.971187,-72.285215,11615602918.136364
Haiti,27.825,29.3916666666667,19.73,3.25333333333333,4.957,0,18.971187,-72.285215,11615602918.136364
Cambodia,13.494,29.554,19.102,2.778,4.2012,0,,,
Cambodia,16.6,30.224,19.37,2.98,3.7384,0,,,
Cambodia,19.258,30.154,19.92,3.0,4.7516,0,,,
Cambodia,11.868,30.502,19.148,2.654,4.2144,0,,,
Cambodia,12.338,29.626,19.384,3.194,4.0468,0,,,
Cambodia,17.23,30.354,19.78,3.758,3.653,0,,,
Cambodia,14.71,29.44,19.674,4.032,3.75,0,,,
Cambodia,18.79,28.714,20.05,6.436,1.9974,2,,,
Cambodia,9.586,29.996,18.746,2.88,3.2656,0,,,
Cambodia,33.662,30.058,19.784,2.94,4.574,0,,,
Cambodia,28.972,28.838,19.94,2.426,4.2666,0,,,
Cambodia,14.332,30.428,19.148,3.404,3.1474,0,,,
Cambodia,14.838,29.614,19.69,3.978,3.6754,0,,,
Cambodia,36.99,27.548,18.09,2.384,4.439,1,,,
Cambodia,13.888,29.344,19.584,4.064,4.043,0,,,
Cambodia,14.27,29.222,18.918,3.59,3.6572,0,,,
Cambodia,14.836,29.646,18.668,2.496,5.4672,0,,,
Cambodia,11.196,29.41,18.424,1.294,5.769,0,,,
Peru,40.7775,29.6475,18.585,6.7525,3.68775,2,-9.189967,-75.015152,144308499734.81818
Peru,37.225,30.0925,20.14,7.415,3.273,2,-9.189967,-75.015152,144308499734.81818
Peru,51.315,29.945,19.13,6.59,4.03725,1,-9.189967,-75.015152,144308499734.81818
Peru,47.955,30.04,21.125,10.405,2.1265,2,-9.189967,-75.015152,144308499734.81818
Peru,43.3125,29.305,19.4975,7.0325,3.98425,2,-9.189967,-75.015152,144308499734.81818
Peru,31.6275,29.47,19.1025,5.9925,3.35675,0,-9.189967,-75.015152,144308499734.81818
Peru,55.31,30.0875,19.2125,7.175,3.7315,2,-9.189967,-75.015152,144308499734.81818
Peru,32.0525,29.585,18.8725,5.64,5.6715,1,-9.189967,-75.015152,144308499734.81818
Peru,40.12,29.535,19.1975,6.2875,4.0565,2,-9.189967,-75.015152,144308499734.81818
Peru,41.965,29.6325,20.765,10.4725,2.4925,2,-9.189967,-75.015152,144308499734.81818
Peru,48.4925,29.31,20.0975,8.9775,3.0655,2,-9.189967,-75.015152,144308499734.81818
Peru,31.34,29.78,20.37,8.775,2.7995,2,-9.189967,-75.015152,144308499734.81818
Peru,36.73,29.865,20.14,9.0475,2.37875,2,-9.189967,-75.015152,144308499734.81818
Peru,39.885,29.955,21.61,10.695,2.063,2,-9.189967,-75.015152,144308499734.81818
Peru,49.61,28.3625,17.93,7.8575,4.30975,1,-9.189967,-75.015152,144308499734.81818
Peru,43.2775,29.3425,18.685,8.49,3.43975,2,-9.189967,-75.015152,144308499734.81818
Peru,39.04,30.42,20.855,10.35,2.01775,2,-9.189967,-75.015152,144308499734.81818
Peru,48.4875,29.0025,19.25,8.68,3.139,2,-9.189967,-75.015152,144308499734.81818
Peru,32.58,29.785,20.61,8.7525,2.6735,2,-9.189967,-75.015152,144308499734.81818
Peru,44.92,29.695,19.595,7.295,3.54225,2,-9.189967,-75.015152,144308499734.81818
Peru,46.8825,29.5025,18.245,7.5525,2.9295,2,-9.189967,-75.015152,144308499734.81818
Peru,47.3775,29.6525,20.485,10.0175,1.968,2,-9.189967,-75.015152,144308499734.81818
Peru,41.39,29.6575,19.62,9.6775,2.31325,2,-9.189967,-75.015152,144308499734.81818
Peru,48.165,28.6125,18.2425,8.62,3.29525,2,-9.189967,-75.015152,144308499734.81818
Colombia,33.624,29.618,19.488,8.236,2.6942,2,4.570868,-74.297333,244623123155.68185
Colombia,42.94,30.148,20.178,7.586,2.693,2,4.570868,-74.297333,244623123155.68185
Colombia,39.352,30.426,20.464,8.028,2.4228,2,4.570868,-74.297333,244623123155.68185
Colombia,45.124,29.84,19.92,7.774,2.4498,2,4.570868,-74.297333,244623123155.68185
Colombia,44.552,30.28,20.918,9.638,2.3244,2,4.570868,-74.297333,244623123155.68185
Haiti,22.5433333333333,27.75,20.02,5.95,3.55633333333333,0,18.971187,-72.285215,11615602918.136364
Haiti,21.5733333333333,28.9666666666667,19.8866666666667,3.11666666666667,5.64,0,18.971187,-72.285215,11615602918.136364
Haiti,24.2366666666667,28.73,19.41,3.86666666666667,4.126,0,18.971187,-72.285215,11615602918.136364
Haiti,26.87,28.5366666666667,20.17,3.92333333333333,4.874,0,18.971187,-72.285215,11615602918.136364
Haiti,27.9566666666667,29.4566666666667,18.7,2.74333333333333,4.60533333333333,0,18.971187,-72.285215,11615602918.136364
Haiti,25.28,28.52,18.3633333333333,2.74666666666667,6.95,1,18.971187,-72.285215,11615602918.136364
Haiti,17.76,28.7966666666667,19.3733333333333,3.79666666666667,5.20733333333333,0,18.971187,-72.285215,11615602918.136364
Haiti,30.1433333333333,29.5733333333333,19.5466666666667,3.26666666666667,5.41133333333333,0,18.971187,-72.285215,11615602918.136364
Haiti,26.21,29.1333333333333,19.56,3.42666666666667,4.912,0,18.971187,-72.285215,11615602918.136364
Cambodia,14.698,29.648,19.224,2.926,4.1004,0,,,
Cambodia,16.39,30.258,19.48,3.14,3.6058,0,,,
Cambodia,18.206,30.158,19.99,3.28,4.6362,0,,,
Cambodia,13.886,30.474,19.136,2.908,4.0938,0,,,
Cambodia,11.306,29.822,19.468,3.368,3.9556,0,,,
Cambodia,14.95,30.208,19.74,4.076,3.512,0,,,
Cambodia,15.89,29.67,19.688,3.984,3.87,0,,,
Cambodia,19.17,28.578,19.98,6.472,2.1158,0,,,
Cambodia,11.552,30.202,18.882,3.1,3.2072,0,,,
Cambodia,28.444,29.736,19.628,3.11,4.392,0,,,
Cambodia,24.684,28.906,19.95,2.542,4.2542,0,,,
Cambodia,12.094,30.496,19.186,3.568,3.1048,0,,,
Cambodia,14.436,29.858,19.69,4.146,3.5558,0,,,
Cambodia,32.5,28.026,18.27,2.358,4.381,1,,,
Cambodia,12.916,29.278,19.518,4.198,3.907,0,,,
Cambodia,12.55,29.284,19.026,3.71,3.5934,0,,,
Cambodia,15.252,29.422,18.666,2.592,5.3264,0,,,
Cambodia,12.902,29.27,18.268,1.408,5.615,0,,,
Peru,40.605,29.785,18.64,6.935,3.5445,2,-9.189967,-75.015152,144308499734.81818
Peru,35.9,30.205,20.29,7.66,3.172,2,-9.189967,-75.015152,144308499734.81818
Peru,52.69,30.16,19.17,6.9,3.8335,2,-9.189967,-75.015152,144308499734.81818
Peru,47.12,30.12,21.24,10.58,2.011,2,-9.189967,-75.015152,144308499734.81818
Peru,44.315,29.61,19.655,7.195,3.7785,2,-9.189967,-75.015152,144308499734.81818
Peru,30.715,29.6,19.155,6.215,3.1775,2,-9.189967,-75.015152,144308499734.81818
Peru,53.37,30.285,19.415,7.55,3.46,2,-9.189967,-75.015152,144308499734.81818
Peru,35.135,29.87,18.945,5.93,5.207,1,-9.189967,-75.015152,144308499734.81818
Peru,39.99,29.86,19.195,6.435,3.843,2,-9.189967,-75.015152,144308499734.81818
Peru,40.47,29.915,20.8,10.655,2.465,2,-9.189967,-75.015152,144308499734.81818
Peru,50.065,29.5,20.055,9.055,2.98,2,-9.189967,-75.015152,144308499734.81818
Peru,31.01,29.91,20.41,8.86,2.747,2,-9.189967,-75.015152,144308499734.81818
Peru,36.72,30.1,20.24,9.155,2.3985,2,-9.189967,-75.015152,144308499734.81818
Peru,39.94,30.17,21.67,10.84,2.018,2,-9.189967,-75.015152,144308499734.81818
Peru,46.66,28.635,18.02,7.935,4.3425,1,-9.189967,-75.015152,144308499734.81818
Peru,45.085,29.325,18.74,8.64,3.3375,2,-9.189967,-75.015152,144308499734.81818
Peru,39.61,30.76,20.96,10.52,1.9745,2,-9.189967,-75.015152,144308499734.81818
Peru,47.725,29.245,19.39,8.93,3.11,2,-9.189967,-75.015152,144308499734.81818
Peru,33.35,29.99,20.62,8.815,2.691,2,-9.189967,-75.015152,144308499734.81818
Peru,45.29,30.03,19.75,7.68,3.2845,2,-9.189967,-75.015152,144308499734.81818
Peru,44.955,29.805,18.3,7.615,2.859,2,-9.189967,-75.015152,144308499734.81818
Peru,45.425,29.865,20.6,10.205,1.933,2,-9.189967,-75.015152,144308499734.81818
Peru,40.25,29.945,19.69,9.835,2.3285,2,-9.189967,-75.015152,144308499734.81818
Peru,45.65,28.825,18.275,8.72,3.3505,2,-9.189967,-75.015152,144308499734.81818
Kenya,31.38,27.36,20.36,9.86,2.729,2,-0.023559,37.906193,51536372218.681816
Kenya,38.42,29.02,20.1,8.64,3.441,2,-0.023559,37.906193,51536372218.681816
Kenya,21.48,28.15,17.93,5.39,4.945,0,-0.023559,37.906193,51536372218.681816
Kenya,34.45,28.09,19.45,7.02,4.845,0,-0.023559,37.906193,51536372218.681816
Kenya,49.63,27.77,17.74,6.89,5.563,1,-0.023559,37.906193,51536372218.681816
Kenya,38.53,28.17,18.52,6.58,5.82,1,-0.023559,37.906193,51536372218.681816
Kenya,63.03,27.48,18.52,6.68,5.802,1,-0.023559,37.906193,51536372218.681816
Kenya,28.71,28.52,17.17,0.46,6.993,1,-0.023559,37.906193,51536372218.681816
Colombia,33.316,29.712,19.572,8.374,2.6868,2,4.570868,-74.297333,244623123155.68185
Colombia,42.78,30.332,20.202,7.704,2.648,2,4.570868,-74.297333,244623123155.68185
Colombia,39.168,30.614,20.456,8.112,2.3662,2,4.570868,-74.297333,244623123155.68185
Colombia,43.186,30.02,20.04,7.926,2.3992,2,4.570868,-74.297333,244623123155.68185
Colombia,45.488,30.37,20.932,9.712,2.2756,2,4.570868,-74.297333,244623123155.68185
Haiti,21.375,27.715,19.92,6.11,3.407,0,18.971187,-72.285215,11615602918.136364
Haiti,19.95,28.88,19.835,3.325,5.565,0,18.971187,-72.285215,11615602918.136364
Haiti,23.745,28.55,19.515,4.075,4.07,0,18.971187,-72.285215,11615602918.136364
Haiti,23.915,28.495,20.09,3.98,4.762,0,18.971187,-72.285215,11615602918.136364
Haiti,27.74,29.385,18.725,3.045,4.5475,0,18.971187,-72.285215,11615602918.136364
Haiti,23.625,28.56,18.5,2.74,6.734,1,18.971187,-72.285215,11615602918.136364
Haiti,15.685,28.71,19.415,4.065,4.8945,0,18.971187,-72.285215,11615602918.136364
Haiti,27.21,29.305,19.43,3.385,5.282,0,18.971187,-72.285215,11615602918.136364
Haiti,24.595,28.875,19.39,3.6,4.867,0,18.971187,-72.285215,11615602918.136364
Cambodia,15.902,29.742,19.346,3.074,3.9996,0,,,
Cambodia,16.18,30.292,19.59,3.3,3.4732,0,,,
Cambodia,17.154,30.162,20.06,3.56,4.5208,0,,,
Cambodia,15.904,30.446,19.124,3.162,3.9732,0,,,
Cambodia,10.274,30.018,19.552,3.542,3.8644,0,,,
Cambodia,12.67,30.062,19.7,4.394,3.371,0,,,
Cambodia,17.07,29.9,19.702,3.936,3.99,0,,,
Cambodia,19.55,28.442,19.91,6.508,2.2342,0,,,
Cambodia,13.518,30.408,19.018,3.32,3.1488,0,,,
Cambodia,23.226,29.414,19.472,3.28,4.21,0,,,
Cambodia,20.396,28.974,19.96,2.658,4.2418,0,,,
Cambodia,9.856,30.564,19.224,3.732,3.0622,0,,,
Cambodia,14.034,30.102,19.69,4.314,3.4362,0,,,
Cambodia,28.01,28.504,18.45,2.332,4.323,0,,,
Cambodia,11.944,29.212,19.452,4.332,3.771,0,,,
Cambodia,10.83,29.346,19.134,3.83,3.5296,0,,,
Cambodia,15.668,29.198,18.664,2.688,5.1856,0,,,
Cambodia,14.608,29.13,18.112,1.522,5.461,0,,,
Peru,40.4325,29.9225,18.695,7.1175,3.40125,2,-9.189967,-75.015152,144308499734.81818
Peru,34.575,30.3175,20.44,7.905,3.071,2,-9.189967,-75.015152,144308499734.81818
Peru,54.065,30.375,19.21,7.21,3.62975,2,-9.189967,-75.015152,144308499734.81818
Peru,46.285,30.2,21.355,10.755,1.8955,2,-9.189967,-75.015152,144308499734.81818
Peru,45.3175,29.915,19.8125,7.3575,3.57275,2,-9.189967,-75.015152,144308499734.81818
Peru,29.8025,29.73,19.2075,6.4375,2.99825,2,-9.189967,-75.015152,144308499734.81818
Peru,51.43,30.4825,19.6175,7.925,3.1885,2,-9.189967,-75.015152,144308499734.81818
Peru,38.2175,30.155,19.0175,6.22,4.7425,1,-9.189967,-75.015152,144308499734.81818
Peru,39.86,30.185,19.1925,6.5825,3.6295,2,-9.189967,-75.015152,144308499734.81818
Peru,38.975,30.1975,20.835,10.8375,2.4375,2,-9.189967,-75.015152,144308499734.81818
Peru,51.6375,29.69,20.0125,9.1325,2.8945,2,-9.189967,-75.015152,144308499734.81818
Peru,30.68,30.04,20.45,8.945,2.6945,2,-9.189967,-75.015152,144308499734.81818
Peru,36.71,30.335,20.34,9.2625,2.41825,2,-9.189967,-75.015152,144308499734.81818
Peru,39.995,30.385,21.73,10.985,1.973,2,-9.189967,-75.015152,144308499734.81818
Peru,43.71,28.9075,18.11,8.0125,4.37525,1,-9.189967,-75.015152,144308499734.81818
Peru,46.8925,29.3075,18.795,8.79,3.23525,2,-9.189967,-75.015152,144308499734.81818
Peru,40.18,31.1,21.065,10.69,1.93125,2,-9.189967,-75.015152,144308499734.81818
Peru,46.9625,29.4875,19.53,9.18,3.081,2,-9.189967,-75.015152,144308499734.81818
Peru,34.12,30.195,20.63,8.8775,2.7085,2,-9.189967,-75.015152,144308499734.81818
Peru,45.66,30.365,19.905,8.065,3.02675,2,-9.189967,-75.015152,144308499734.81818
Peru,43.0275,30.1075,18.355,7.6775,2.7885,2,-9.189967,-75.015152,144308499734.81818
Peru,43.4725,30.0775,20.715,10.3925,1.898,2,-9.189967,-75.015152,144308499734.81818
Peru,39.11,30.2325,19.76,9.9925,2.34375,2,-9.189967,-75.015152,144308499734.81818
Peru,43.135,29.0375,18.3075,8.82,3.40575,2,-9.189967,-75.015152,144308499734.81818
Malawi,27.6,27.42,17.32,6.55,5.58,1,-13.254308,34.301525,6193792894.090909
Malawi,31.11,27.56,17.84,4.59,6.429,1,-13.254308,34.301525,6193792894.090909
Malawi,22.64,27.83,17.26,4.3,5.844,1,-13.254308,34.301525,6193792894.090909
Peru,40.26,30.06,18.75,7.3,3.258,2,-9.189967,-75.015152,144308499734.81818
Peru,33.25,30.43,20.59,8.15,2.97,2,-9.189967,-75.015152,144308499734.81818
Peru,55.44,30.59,19.25,7.52,3.426,2,-9.189967,-75.015152,144308499734.81818
Peru,45.45,30.28,21.47,10.93,1.78,2,-9.189967,-75.015152,144308499734.81818
Peru,46.32,30.22,19.97,7.52,3.367,2,-9.189967,-75.015152,144308499734.81818
Peru,28.89,29.86,19.26,6.66,2.819,2,-9.189967,-75.015152,144308499734.81818
Peru,49.49,30.68,19.82,8.3,2.917,2,-9.189967,-75.015152,144308499734.81818
Peru,41.3,30.44,19.09,6.51,4.278,2,-9.189967,-75.015152,144308499734.81818
Peru,39.73,30.51,19.19,6.73,3.416,2,-9.189967,-75.015152,144308499734.81818
Peru,37.48,30.48,20.87,11.02,2.41,2,-9.189967,-75.015152,144308499734.81818
Peru,53.21,29.88,19.97,9.21,2.809,2,-9.189967,-75.015152,144308499734.81818
Peru,30.35,30.17,20.49,9.03,2.642,2,-9.189967,-75.015152,144308499734.81818
Peru,36.7,30.57,20.44,9.37,2.438,2,-9.189967,-75.015152,144308499734.81818
Peru,40.05,30.6,21.79,11.13,1.928,2,-9.189967,-75.015152,144308499734.81818
Peru,40.76,29.18,18.2,8.09,4.408,1,-9.189967,-75.015152,144308499734.81818
Peru,48.7,29.29,18.85,8.94,3.133,2,-9.189967,-75.015152,144308499734.81818
Peru,40.75,31.44,21.17,10.86,1.888,2,-9.189967,-75.015152,144308499734.81818
Peru,46.2,29.73,19.67,9.43,3.052,2,-9.189967,-75.015152,144308499734.81818
Peru,34.89,30.4,20.64,8.94,2.726,2,-9.189967,-75.015152,144308499734.81818
Peru,46.03,30.7,20.06,8.45,2.769,2,-9.189967,-75.015152,144308499734.81818
Peru,41.1,30.41,18.41,7.74,2.718,2,-9.189967,-75.015152,144308499734.81818
Peru,41.52,30.29,20.83,10.58,1.863,2,-9.189967,-75.015152,144308499734.81818
Peru,37.97,30.52,19.83,10.15,2.359,2,-9.189967,-75.015152,144308499734.81818
Peru,40.62,29.25,18.34,8.92,3.461,2,-9.189967,-75.015152,144308499734.81818
Cameroon,47.72,27.39,19.53,8.0,3.475,2,7.369722,12.354722,27955394903.81818
Cameroon,30.31,27.69,15.2,1.58,6.155,1,7.369722,12.354722,27955394903.81818
Cameroon,46.92,27.71,18.68,6.88,5.195,1,7.369722,12.354722,27955394903.81818
Cameroon,43.65,27.06,16.62,6.62,6.038,1,7.369722,12.354722,27955394903.81818
Cameroon,47.43,27.5,18.29,6.53,4.679,1,7.369722,12.354722,27955394903.81818
Cameroon,43.47,27.52,17.0,5.1,6.045,1,7.369722,12.354722,27955394903.81818
Cameroon,42.39,27.07,18.43,7.68,3.658,1,7.369722,12.354722,27955394903.81818
Cameroon,52.56,26.44,19.18,8.87,3.236,2,7.369722,12.354722,27955394903.81818
Colombia,33.008,29.806,19.656,8.512,2.6794,2,4.570868,-74.297333,244623123155.68185
Colombia,42.62,30.516,20.226,7.822,2.603,2,4.570868,-74.297333,244623123155.68185
Colombia,38.984,30.802,20.448,8.196,2.3096,2,4.570868,-74.297333,244623123155.68185
Colombia,41.248,30.2,20.16,8.078,2.3486,2,4.570868,-74.297333,244623123155.68185
Colombia,46.424,30.46,20.946,9.786,2.2268,2,4.570868,-74.297333,244623123155.68185
Haiti,20.2066666666667,27.68,19.82,6.27,3.25766666666667,0,18.971187,-72.285215,11615602918.136364
Haiti,18.3266666666667,28.7933333333333,19.7833333333333,3.53333333333333,5.49,0,18.971187,-72.285215,11615602918.136364
Haiti,23.2533333333333,28.37,19.62,4.28333333333333,4.014,0,18.971187,-72.285215,11615602918.136364
Haiti,20.96,28.4533333333333,20.01,4.03666666666667,4.65,0,18.971187,-72.285215,11615602918.136364
Haiti,27.5233333333333,29.3133333333333,18.75,3.34666666666667,4.48966666666667,0,18.971187,-72.285215,11615602918.136364
Haiti,21.97,28.6,18.6366666666667,2.73333333333333,6.518,1,18.971187,-72.285215,11615602918.136364
Haiti,13.61,28.6233333333333,19.4566666666667,4.33333333333333,4.58166666666667,0,18.971187,-72.285215,11615602918.136364
Haiti,24.2766666666667,29.0366666666667,19.3133333333333,3.50333333333333,5.15266666666667,0,18.971187,-72.285215,11615602918.136364
Haiti,22.98,28.6166666666667,19.22,3.77333333333333,4.822,0,18.971187,-72.285215,11615602918.136364
Kenya,29.952,27.428,20.56,10.134,2.7482,2,-0.023559,37.906193,51536372218.681816
Kenya,37.958,29.24,20.084,8.648,3.4368,2,-0.023559,37.906193,51536372218.681816
Kenya,22.864,28.13,18.016,5.596,4.917,0,-0.023559,37.906193,51536372218.681816
Kenya,34.022,28.336,19.488,7.12,4.7648,0,-0.023559,37.906193,51536372218.681816
Kenya,50.4,27.758,17.892,7.146,5.5234,1,-0.023559,37.906193,51536372218.681816
Kenya,38.706,28.22,18.524,6.766,5.5886,1,-0.023559,37.906193,51536372218.681816
Kenya,60.276,27.602,18.556,6.842,5.7546,1,-0.023559,37.906193,51536372218.681816
Kenya,29.498,28.346,17.196,0.732,6.7784,1,-0.023559,37.906193,51536372218.681816
Cambodia,17.106,29.836,19.468,3.222,3.8988,0,,,
Cambodia,15.97,30.326,19.7,3.46,3.3406,0,,,
Cambodia,16.102,30.166,20.13,3.84,4.4054,0,,,
Cambodia,17.922,30.418,19.112,3.416,3.8526,0,,,
Cambodia,9.242,30.214,19.636,3.716,3.7732,0,,,
Cambodia,10.39,29.916,19.66,4.712,3.23,0,,,
Cambodia,18.25,30.13,19.716,3.888,4.11,0,,,
Cambodia,19.93,28.306,19.84,6.544,2.3526,0,,,
Cambodia,15.484,30.614,19.154,3.54,3.0904,0,,,
Cambodia,18.008,29.092,19.316,3.45,4.028,0,,,
Cambodia,16.108,29.042,19.97,2.774,4.2294,0,,,
Cambodia,7.618,30.632,19.262,3.896,3.0196,0,,,
Cambodia,13.632,30.346,19.69,4.482,3.3166,0,,,
Cambodia,23.52,28.982,18.63,2.306,4.265,0,,,
Cambodia,10.972,29.146,19.386,4.466,3.635,0,,,
Cambodia,9.11,29.408,19.242,3.95,3.4658,0,,,
Cambodia,16.084,28.974,18.662,2.784,5.0448,0,,,
Cambodia,16.314,28.99,17.956,1.636,5.307,0,,,
Colombia,32.7,29.9,19.74,8.65,2.672,2,4.570868,-74.297333,244623123155.68185
Colombia,42.46,30.7,20.25,7.94,2.558,2,4.570868,-74.297333,244623123155.68185
Colombia,38.8,30.99,20.44,8.28,2.253,2,4.570868,-74.297333,244623123155.68185
Colombia,39.31,30.38,20.28,8.23,2.298,2,4.570868,-74.297333,244623123155.68185
Colombia,47.36,30.55,20.96,9.86,2.178,2,4.570868,-74.297333,244623123155.68185
Zimbabwe,30.32,28.59,18.55,7.61,4.22,0,-19.015438,29.154857,13987550149.40909
Zimbabwe,40.12,27.56,17.7,6.75,4.561,1,-19.015438,29.154857,13987550149.40909
Zimbabwe,43.93,28.29,18.44,8.06,3.69,1,-19.015438,29.154857,13987550149.40909
Zimbabwe,37.45,28.12,17.95,7.37,3.739,1,-19.015438,29.154857,13987550149.40909
Zimbabwe,25.89,27.82,18.74,7.15,4.227,0,-19.015438,29.154857,13987550149.40909
Zimbabwe,29.32,27.98,19.53,7.85,4.046,0,-19.015438,29.154857,13987550149.40909
Zimbabwe,42.9,27.39,18.54,7.92,4.235,1,-19.015438,29.154857,13987550149.40909
Zimbabwe,32.76,27.2,18.11,6.91,4.897,1,-19.015438,29.154857,13987550149.40909
