,year,country_name,DM_age_marr_mean,DM_age_mean,ED_educ_years_mean,FP_desired_mean,HD_children_mean,HD_size_defacto_mean,HD_size_dejure_mean,HD_women_children_mean,HD_women_size_mean,HH_time_water_mean,HH_women_time_water_mean,RH_age_first_birth_mean,RH_age_first_sex_mean,RH_children_born_mean,RH_children_living_mean,WL_wealth_mean,FP_desired_daugh_mean,FP_desired_sons_mean,DM_age_diff_mean,HL_number_cigarettes_mean
562,2010,Burkina Faso,17.21,29.82,1.08,5.53,1.24,5.6,5.66,1.8,7.78,20.24,18.52,19.16,17.13,3.83,3.21,19.67,2.17,2.5,9.22,99
563,2010,Burundi,20.83,26.09,7.69,3.82,0.87,5.1,5.16,1.2,6.89,16.44,16.65,21.85,20.53,1.7,1.54,44.29,1.56,1.71,6.74,13.31
564,2010,Cambodia,19.04,30.1,4.42,3.3,0.61,4.3,4.76,0.66,5.53,NA,NA,21.36,19.57,2.17,1.89,44.45,1.79,1.49,3.05,11.34
565,2010,Cameroon,20.03571,27.97286,8.685714,4.437143,0.7,4.3,4.272857,0.9928571,6.2,17.97143,18.24714,20.59571,17.19286,1.964286,1.765714,48.44143,1.484286,1.391429,7.867143,25.72
566,2010,Colombia,19.66,30.31,9.01,2.62,0.53,4.37,4.36,0.68,5.38,23.86,23.67,21.14,18.54,1.89,1.82,58.2,1.31,1.05,4.67,NA
567,2010,Congo Democratic Republic,19.95,27.91,9.835,4.655,1.015,5.885,5.92,1.25,7.91,22.395,21.98,20.845,17.505,1.995,1.78,52.94,1.935,1.89,7.89,30.77
568,2010,Cote d'Ivoire,19.06111,28.93889,3.061111,5.365556,1.032222,5.461111,5.478889,1.788889,8.702222,38.95444,40.48444,18.47333,15.54444,3.305556,2.821111,31.90778,NA,NA,NA,NA
569,2010,Egypt,21.48667,22.55333,6.136667,1.73,0.4266667,3.843333,3.793333,0.4333333,3.066667,17.25,13.18,20.64667,NA,1.6,1.53,81.23667,0.53,0.6,4.253333,NA
570,2010,Ethiopia,16.225,27.78,3.03,4.783333,0.8116667,4.356667,4.481667,0.9816667,5.676667,50.28667,50.14,18.705,15.53167,2.823333,2.39,14.24333,1.945,2.3,8.748333,35.97167
571,2010,Gabon,20.61,28.085,8.751667,4.418333,0.6433333,4.011667,4.018333,1.051667,6.476667,28.59667,34.32333,19.62667,16.60167,1.976667,1.826667,62.15833,2.045,1.931667,7.301667,NA
572,2010,Ghana,19.45,29.42,7.166667,4.163333,0.5366667,3.356667,3.423333,0.8433333,4.696667,17.55333,18.61,20.51,18.21333,2.356667,2.176667,39.87333,2.006667,1.973333,6.65,NA
573,2010,Guatemala,19.59062,29.27375,7.691875,2.76125,0.531875,4.48,4.5125,0.64125,5.405,14.13937,14.26875,20.88437,19.07062,1.94,1.831875,67.47062,0.85625,0.873125,2.9025,NA
574,2010,Guinea,16.30714,28.7,2.171429,5.374286,1.051429,5.885714,5.972857,1.364286,7.461429,19.62714,18.89571,18.55286,16.03714,3.002857,2.548571,25.55143,2.248571,2.41,13.55,8.293846
575,2010,Haiti,20.42,27.99,7.123333,2.706667,0.58,4.323333,4.356667,0.75,5.613333,24.15667,21.69667,21.91333,18.30667,1.653333,1.446667,40.65667,1.273333,1.083333,5.813333,17.06
576,2010,Honduras,18.15333,28.52333,7.886667,2.74,0.58,4.266667,4.295,0.7483333,5.38,7.943333,8.343333,19.57333,17.82,2.076667,1.976667,60.485,1.055,0.9633333,5.14,10.26667
577,2010,Indonesia,21.43,27.774,8.966,2.166,0.476,4.196,4.224,0.512,4.446,6.966,5.966,21.508,20.442,1.414,1.35,69.196,0.91,0.91,3.538,7.836
578,2010,Jordan,20.91,20.07667,6.486667,2.326667,0.7266667,4.943333,4.963333,0.6,3.38,44.4325,33.5275,18.60667,NA,2.07,1.993333,87.70333,0.8833333,1.066667,3.46,NA
579,2010,Kenya,21.07667,NA,NA,NA,0.44,2.91,2.913333,NA,NA,13.41667,NA,NA,NA,NA,NA,57.07,NA,NA,NA,NA
580,2010,Lesotho,19.256,28.254,8.308,2.928,0.556,3.614,3.614,0.802,5.614,22.022,22.014,20.916,18.516,1.83,1.67,23.876,1.368,1.432,5.568,NA
581,2010,Liberia,18.92,28.205,5.485,4.455,0.835,4.765,4.85,1.185,6.655,14.795,15.435,19.06,15.94,2.495,2.03,28.705,2.09,2.015,6.65,33.16
582,2010,Malawi,17.42,27.98,7.02,4.1,1.03,4.98,4.99,1.24,6.15,28.29,27.96,18.71,16.57,3.09,2.67,15.45,1.84,1.78,6.55,58.5
583,2010,Maldives,20.01714,21.68714,5.674286,1.837143,0.7114286,6.461429,6.495714,0.6442857,5.517143,NA,NA,20.54286,18.66857,1.334286,1.277143,83.52714,0.4328571,0.4614286,2.897143,12.75714
584,2010,Mali,16.52667,28.32667,1.046667,5.883333,1.236667,5.273333,5.436667,1.6,6.756667,17.51333,18.20333,19.06,15.97333,3.48,2.946667,22.94667,2.333333,2.766667,13.77,37.23333
585,2010,Mozambique,17.7825,28.035,2.7625,5.73875,0.96,4.205,4.33125,1.29,5.17,47.165,49.8375,19.0475,14.27125,3.29,2.84375,17.09375,2.82125,2.73125,6.72,7.6475
586,2010,Namibia,20.91429,27.97714,8.441429,3.635714,0.7342857,4.008571,4.09,1.058571,5.627143,18.28,19.57857,19.98143,17.36714,2.014286,1.821429,24.91857,1.604286,1.554286,6.371429,4.1
587,2010,Niger,15.52,28.55,0.7666667,8.976667,1.413333,5.653333,5.8,1.806667,7.073333,50.83333,50.32667,18.74333,15.67,3.893333,3.126667,10.90333,2.026667,2.64,12.02333,NA
588,2010,Nigeria,18.106,28.184,5.968,5.674,0.884,4.674,4.73,1.326,6.764,25.436,26.592,19.794,17.828,2.876,2.48,31.898,2.308,2.476,9.66,24.458
589,2010,Pakistan,19.17333,21.82667,2.413333,2.493333,1.023333,6.596667,6.54,0.9,5.416667,22.69333,17.52333,19.73,NA,2.433333,2.14,53.3,0.99,1.296667,3.476667,NA
590,2010,Peru,19.53,29.79,8.4,2.52,0.45,3.46,3.58,0.66,5,8.08,7.95,20.5,17.96,2.09,1.98,39.26,0.87,0.84,4.34,0.65
591,2010,Philippines,21.652,30.346,11.21,2.704,0.614,4.414,4.656,0.822,5.862,4.618,4.056,23.032,21.774,1.946,1.884,61.322,1.286,1.21,3.18,9.742
592,2010,Rwanda,21.53,27.47,6.89,3.01,0.76,4.25,4.25,0.99,5.58,22.33,22.5,22.43,20.7,1.74,1.53,35.37,1.06,1.27,5.31,10.22
593,2010,Senegal,20.17,28.19,4.35,4.7,1.43,8.53,8.52,2.22,13.01,18.64,21.43,21.44,19.71,2.02,1.85,60.74,1.95,2.56,9.63,3.03
594,2010,Sierra Leone,17.242,29.104,2.254,4.904,1.096,5.242,5.402,1.384,6.6,16.044,16.67,19.33,15.796,3.118,2.476,14.308,2.4,2.342,10.84,6.37
595,2010,South Africa,23.91333,31.11667,10.37667,2.356667,0.3566667,3.616667,3.623333,0.57,4.776667,9.79,8.83,21.37333,18.7,1.56,1.503333,79.20667,NA,NA,3.56,NA
596,2010,Tanzania,17.66,29.96,4.74,5.38,1.05,4.46,4.59,1.41,5.95,68.25,68.85,19.28,16.86,3.56,3.04,9.7,2.46,2.45,6.7,16.65909
597,2010,Timor-Leste,19.91571,28.01143,5.978571,5.104286,0.9728571,6.131429,6.18,1.188571,7.61,37.03571,37.2,21.3,19.99,2.645714,2.367143,24.04571,2.381429,2.351429,6.125714,6.267143
598,2010,Togo,20.572,28.154,6.296,3.426,0.64,4.024,4.064,0.874,5.79,NA,NA,21.804,18.29,1.688,1.54,51.944,1.366,1.298,6.988,NA
599,2010,Turkey,20.744,27.4,5.35,2.058,0.296,3.376,3.432,0.348,3.504,35.118,35.384,20.952,NA,1.476,1.406,77.428,0.704,0.642,3.382,NA
600,2010,Uganda,18.004,27.74,7.272,4.59,0.872,4.13,4.164,1.178,5.626,43.342,42.806,18.394,16.228,3.022,2.65,26.374,2.098,1.914,6.618,2.306
601,2010,Zambia,17.815,28.1,6.615,4.67,1.095,5.055,5.265,1.4,6.705,20.91,20.445,18.51,16.7,3.225,2.84,20.905,2.01,1.905,6.43,26.14
602,2010,Zimbabwe,18.88,28.35,8.92,4.29,0.72,3.88,3.92,1.02,5.3,24.75,26.45,20.07,18.61,2.32,2.08,34.24,1.72,1.73,6.69,15
603,2011,Armenia,20.33333,31.335,10.89,2.631667,0.25,3.686667,3.691667,0.3333333,4.581667,8.79,7.785,21.52,20.48,1.5,1.481667,67.01,1.293333,1.2,5.068333,6.666667
604,2011,Bangladesh,15.41,26.24,4.54,1.88,0.55,4.41,4.54,0.53,4.57,17.1,14.16,17.8,15.13,2.29,2.04,24.65,0.71,0.81,7.75,NA
605,2011,Benin,17.71333,29.085,1.431667,5.438333,1.31,6.41,6.523333,1.875,8.648333,15.83667,15.95167,19.185,16.59167,3.335,2.978333,22.98167,2.385,2.548333,9.983333,NA
606,2011,Burundi,20.93,26.22167,7.813333,3.793333,0.8483333,5.025,5.076667,1.156667,6.763333,17.08833,17.39167,21.90167,20.43167,1.69,1.531667,44.20167,1.546667,1.688333,6.645,11.59167
607,2011,Cambodia,19.2825,30.2475,4.56,3.2875,0.6325,4.3125,4.74,0.6875,5.52,NA,NA,21.43,19.7275,2.115,1.865,47.71,1.76,1.48,3.2,16.53
608,2011,Cameroon,20.12,28.07,8.8,4.44,0.71,4.29,4.26,1,6.13,17.22,17.39,20.66,17.25,1.96,1.76,49.83,1.46,1.37,7.83,27.92
609,2011,Colombia,19.654,30.27,9.15,2.618,0.512,4.314,4.3,0.67,5.332,24.908,24.792,21.154,18.398,1.87,1.802,58.736,1.294,1.048,NA,NA
610,2011,Congo Democratic Republic,20.07667,28.00667,10.00667,4.606667,1.013333,5.823333,5.836667,1.25,7.84,21.45333,21.39,20.95333,17.54667,1.986667,1.78,53.67667,1.9,1.836667,7.936667,37.71
611,2011,Cote d'Ivoire,19.08556,29.00944,3.115556,5.342778,1.006111,5.360556,5.379444,1.744444,8.481111,40.16722,41.66222,18.49167,15.55722,3.307778,2.825556,31.89889,NA,NA,NA,NA
612,2011,Egypt,21.54,22.755,6.28,1.75,0.42,3.775,3.73,0.44,3.06,16.57,12.47,20.68,NA,1.595,1.53,81.0,0.51,0.575,4.205,NA
613,2011,Ethiopia,16.37,27.74,3.17,4.8,0.8,4.32,4.44,0.97,5.7,50.76,50.72,18.71,15.58,2.79,2.37,14.2,1.92,2.27,8.56,35.65
614,2011,Gabon,20.76,28.1625,8.850833,4.399167,0.6316667,3.930833,3.929167,1.030833,6.293333,30.14333,36.33167,19.71333,16.64583,1.948333,1.808333,62.58917,2.0325,1.915833,7.300833,NA
615,2011,Ghana,19.34,29.33,7.195,4.14,0.53,3.305,3.365,0.815,4.665,17.01,18.265,20.525,18.195,2.315,2.135,41.615,1.98,1.945,6.545,NA
616,2011,Guatemala,19.6125,29.315,7.8275,2.735,0.5075,4.44,4.47,0.615,5.37,13.4475,13.465,20.9075,19.0825,1.9,1.7975,68.9525,0.805,0.8225,2.88,NA
617,2011,Guinea,16.33857,28.51,2.385714,5.327143,1.025714,5.842857,5.891429,1.347143,7.405714,19.87857,19.03286,18.44143,16.16857,2.921429,2.514286,27.53571,2.234286,2.4,13.41,8.674615
618,2011,Haiti,20.62,28.085,7.256667,2.693333,0.575,4.306667,4.348333,0.745,5.616667,23.97333,21.51333,21.93667,18.31333,1.641667,1.438333,41.53333,1.271667,1.076667,5.856667,15.89
619,2011,Honduras,18.2,28.63,8.06,2.72,0.58,4.24,4.26,0.74,5.34,6.86,7.27,19.59,17.81,2.06,1.96,61.23,1.06,0.96,5.22,11.48
620,2011,Indonesia,21.59,29.602,9.898,2.298,0.458,4.118,4.152,0.526,4.748,7.058,6.538,22.284,21.236,1.412,1.35,69.118,0.97,0.97,3.784,8.268
621,2011,Jordan,20.99,19.97333,6.413333,2.253333,0.7133333,4.946667,4.956667,0.59,3.36,45.155,34.295,18.70333,NA,2.04,1.966667,87.90667,0.8366667,0.9933333,3.46,NA
622,2011,Kenya,20.935,NA,NA,NA,0.445,2.885,2.905,NA,NA,13.47,NA,NA,NA,NA,NA,55.78,NA,NA,NA,NA
623,2011,Lesotho,19.242,28.318,8.216,2.876,0.552,3.558,3.558,0.824,5.578,21.424,21.748,20.922,18.552,1.83,1.68,24.892,1.346,1.394,5.616,NA
624,2011,Liberia,19.00667,28.08333,5.6,4.433333,0.8133333,4.72,4.8,1.163333,6.643333,15.60333,16.25,19.11667,15.97,2.45,2.01,29.64667,2.04,1.953333,6.593333,33.28333
625,2011,Malawi,17.532,28.056,7.068,4.014,0.992,4.956,4.976,1.204,6.106,30.16,30.348,18.736,16.554,3.032,2.646,17.246,1.794,1.746,6.5,47.664
626,2011,Maldives,20.17429,23.05429,6.458571,1.984286,0.6928571,6.322857,6.371429,0.6685714,5.874286,NA,NA,20.93571,19.00714,1.328571,1.274286,83.41429,0.4957143,0.5228571,3.064286,11.83429
627,2011,Mali,16.76333,28.30833,1.138333,5.901667,1.228333,5.256667,5.418333,1.58,6.683333,18.60167,19.43167,19.165,16.15167,3.405,2.948333,24.11333,2.356667,2.758333,13.625,21.79167
628,2011,Mozambique,17.93,27.85,2.92,5.62,0.96,4.22,4.32,1.29,5.16,50.4,53.27,19,14.08,3.22,2.84,16.87,2.83,2.76,6.81,8.09
629,2011,Namibia,21.03286,28.08143,8.544286,3.657143,0.7428571,4.005714,4.07,1.065714,5.561429,18.78,20.50571,19.99429,17.37143,2.022857,1.834286,26.83571,1.572857,1.512857,6.254286,4.17
630,2011,Niger,15.59,28.64,0.7783333,8.958333,1.411667,5.606667,5.77,1.768333,6.891667,49.37167,49.02333,18.77167,15.76,3.936667,3.188333,11.46667,1.943333,2.54,12.02167,NA
631,2011,Nigeria,18.204,28.146,6.092,5.636,0.866,4.626,4.69,1.294,6.656,25.174,26.328,19.916,17.912,2.824,2.46,32.792,2.212,2.394,9.53,29.122
632,2011,Pakistan,19.25167,21.92333,2.516667,2.506667,1.021667,6.538333,6.475,0.905,5.418333,20.78667,16.22167,19.8,NA,2.416667,2.12,53.835,0.99,1.288333,3.448333,NA
633,2011,Peru,18.8,30.18,7.83,2.66,0.51,3.7,3.79,0.82,5.41,10.1,10.65,19.97,17.47,2.58,2.45,40.69,1.01,1,4.7,1.01
634,2011,Philippines,21.708,30.344,11.02,2.686,0.606,4.386,4.634,0.818,5.838,4.622,4.094,23.068,21.806,1.914,1.856,61.368,1.284,1.21,3.12,8.698
635,2011,Rwanda,21.606,27.552,6.978,3.048,0.748,4.208,4.204,0.974,5.532,22.996,23.176,22.446,20.72,1.742,1.548,35.736,1.074,1.29,5.242,15.186
636,2011,Senegal,19.98,28.13,4.28,4.78,1.35,8.055,8.055,2.115,12.635,17.88,21.055,21.525,19.73,2.04,1.87,59.16,1.945,2.555,9.86,2.882857
637,2011,Sierra Leone,17.308,29.086,2.466,4.926,1.114,5.358,5.468,1.406,6.7,17.296,17.88,19.16,15.814,3.182,2.484,14.622,2.41,2.358,10.5,6.02
638,2011,South Africa,24.03944,31.19056,10.46222,2.350556,0.3505556,3.577222,3.581111,0.5566667,4.705556,9.465,8.733333,21.39278,18.68833,1.555,1.497778,79.33389,NA,NA,3.618333,NA
639,2011,Tanzania,17.79,29.984,4.92,5.248,0.99,4.406,4.532,1.32,5.834,69.008,70.666,19.292,16.812,3.472,2.974,11.792,2.242,2.242,6.768,13.92727
640,2011,Timor-Leste,20.06143,28.04286,6.117143,4.898571,0.9457143,6.052857,6.1,1.157143,7.54,36.46143,36.76,21.38,19.95,2.571429,2.324286,26.50143,2.302857,2.282857,6.051429,6.964286
641,2011,Togo,20.638,28.19933,6.437333,3.420667,0.6433333,3.966,4.006,0.8826667,5.7,NA,NA,21.89933,18.34667,1.682,1.54,51.946,1.364,1.292,7.015333,NA
642,2011,Turkey,20.776,28.72,5.68,2.272,0.294,3.334,3.388,0.362,3.756,33.552,34.336,21.468,NA,1.464,1.404,78.432,0.756,0.688,3.648,NA
643,2011,Uganda,18.03,27.83,7.38,4.62,0.87,4.08,4.12,1.18,5.51,42.65,41.92,18.4,16.28,3.01,2.66,27.49,2.1,1.9,6.62,2.35
644,2011,Zambia,17.88667,28.14333,6.683333,4.72,1.083333,5.076667,5.293333,1.41,6.786667,20.68,20.59333,18.48333,16.67667,3.24,2.86,21.85,2.05,1.933333,6.423333,32.1
645,2011,Zimbabwe,18.86,28.372,8.836,4.306,0.74,3.924,3.968,1.032,5.306,25.03,26.682,19.982,18.532,2.348,2.104,33.158,1.788,1.798,6.756,16
646,2012,Armenia,20.39667,31.35,10.94,2.643333,0.24,3.693333,3.703333,0.3266667,4.623333,8.14,7.12,21.56,20.52,1.47,1.453333,68.64,1.306667,1.19,5.086667,9.333333
647,2012,Bangladesh,15.52,26.44667,4.706667,1.89,0.54,4.456667,4.546667,0.53,4.643333,17.32667,14.43667,17.78,15.22,2.256667,2.02,25.08333,0.6866667,0.79,7.86,NA
648,2012,Benin,17.81,29.01,1.45,5.36,1.29,6.43,6.53,1.85,8.63,15.09,15.1,19.21,16.59,3.24,2.97,23.67,2.38,2.53,9.92,10.34
649,2012,Burundi,21.03,26.35333,7.936667,3.766667,0.8266667,4.95,4.993333,1.113333,6.636667,17.73667,18.13333,21.95333,20.33333,1.68,1.523333,44.11333,1.533333,1.666667,6.55,9.873333
650,2012,Cambodia,19.525,30.395,4.7,3.275,0.655,4.325,4.72,0.715,5.51,NA,NA,21.5,19.885,2.06,1.84,50.97,1.73,1.47,3.35,21.72
651,2012,Cameroon,20.25571,28.17571,8.961429,4.38,0.7042857,4.254286,4.235714,0.9971429,6.118571,17.35,17.56857,20.77,17.33857,1.958571,1.77,50.78143,1.495714,1.405714,7.787143,NA
652,2012,Colombia,19.648,30.23,9.29,2.616,0.494,4.258,4.24,0.66,5.284,25.956,25.914,21.168,18.256,1.85,1.784,59.272,1.278,1.046,NA,NA
653,2012,Congo Democratic Republic,20.20333,28.10333,10.17833,4.558333,1.011667,5.761667,5.753333,1.25,7.77,20.51167,20.8,21.06167,17.58833,1.978333,1.78,54.41333,1.865,1.783333,7.983333,44.65
654,2012,Cote d'Ivoire,19.11,29.08,3.17,5.32,0.98,5.26,5.28,1.7,8.26,41.38,42.84,18.51,15.57,3.31,2.83,31.89,2.44,2.38,8.43,1
655,2012,Egypt,21.59333,22.95667,6.423333,1.77,0.4133333,3.706667,3.666667,0.4466667,3.053333,15.89,11.76,20.71333,NA,1.59,1.53,80.76333,0.49,0.55,4.156667,NA
656,2012,Ethiopia,16.412,27.806,3.368,4.79,0.786,4.284,4.41,0.956,5.62,49.72,50.11,18.73,15.7,2.758,2.372,14.786,1.952,2.288,8.532,NA
657,2012,Gabon,20.91,28.24,8.95,4.38,0.62,3.85,3.84,1.01,6.11,31.69,38.34,19.8,16.69,1.92,1.79,63.02,2.02,1.9,7.3,13.61
658,2012,Ghana,19.23,29.24,7.223333,4.116667,0.5233333,3.253333,3.306667,0.7866667,4.633333,16.46667,17.92,20.54,18.17667,2.273333,2.093333,43.35667,1.953333,1.916667,6.44,NA
659,2012,Guatemala,19.63437,29.35625,7.963125,2.70875,0.483125,4.4,4.4275,0.58875,5.335,12.75563,12.66125,20.93062,19.09437,1.86,1.763125,70.43438,0.75375,0.771875,2.8575,NA
660,2012,Guinea,16.37,28.32,2.6,5.28,1.0,5.8,5.81,1.33,7.35,20.13,19.17,18.33,16.3,2.84,2.48,29.52,2.22,2.39,13.27,9.055385
661,2012,Haiti,20.82,28.18,7.39,2.68,0.57,4.29,4.34,0.74,5.62,23.79,21.33,21.96,18.32,1.63,1.43,42.41,1.27,1.07,5.9,14.72
662,2012,Indonesia,21.75,31.43,10.83,2.43,0.44,4.04,4.08,0.54,5.05,7.15,7.11,23.06,22.03,1.41,1.35,69.04,1.03,1.03,4.03,8.7
663,2012,Jordan,21.07,19.87,6.34,2.18,0.7,4.95,4.95,0.58,3.34,45.8775,35.0625,18.8,NA,2.01,1.94,88.11,0.79,0.92,3.46,7.97
664,2012,Kenya,20.79333,NA,NA,NA,0.45,2.86,2.896667,NA,NA,13.52333,NA,NA,NA,NA,NA,54.49,NA,NA,NA,NA
665,2012,Lesotho,19.228,28.382,8.124,2.824,0.548,3.502,3.502,0.846,5.542,20.826,21.482,20.928,18.588,1.83,1.69,25.908,1.324,1.356,5.664,NA
666,2012,Liberia,19.09333,27.96167,5.715,4.411667,0.7916667,4.675,4.75,1.141667,6.631667,16.41167,17.065,19.17333,16,2.405,1.99,30.58833,1.99,1.891667,6.536667,33.40667
667,2012,Malawi,17.644,28.132,7.116,3.928,0.954,4.932,4.962,1.168,6.062,32.03,32.736,18.762,16.538,2.974,2.622,19.042,1.748,1.712,6.45,36.828
668,2012,Maldives,20.33143,24.42143,7.242857,2.131429,0.6742857,6.184286,6.247143,0.6928571,6.231429,NA,NA,21.32857,19.34571,1.322857,1.271429,83.30143,0.5585714,0.5842857,3.231429,10.91143
669,2012,Mali,17,28.29,1.23,5.92,1.22,5.24,5.4,1.56,6.61,19.69,20.66,19.27,16.33,3.33,2.95,25.28,2.38,2.75,13.48,6.35
670,2012,Namibia,21.15143,28.18571,8.647143,3.678571,0.7514286,4.002857,4.05,1.072857,5.495714,19.28,21.43286,20.00714,17.37571,2.031429,1.847143,28.75286,1.541429,1.471429,6.137143,4.24
671,2012,Niger,15.66,28.73,0.79,8.94,1.41,5.56,5.74,1.73,6.71,47.91,47.72,18.8,15.85,3.98,3.25,12.03,1.86,2.44,12.02,NA
672,2012,Nigeria,18.302,28.108,6.216,5.598,0.848,4.578,4.65,1.262,6.548,24.912,26.064,20.038,17.996,2.772,2.44,33.686,2.116,2.312,9.4,33.786
673,2012,Pakistan,19.33,22.02,2.62,2.52,1.02,6.48,6.41,0.91,5.42,18.88,14.92,19.87,NA,2.4,2.1,54.37,0.99,1.28,3.42,8.06
674,2012,Peru,18.56,30.37,7.54,2.64,0.56,3.66,3.86,0.72,4.96,8.76,9.55,19.78,17.36,2.43,2.31,38.28,0.98,0.88,5.11,0.2
675,2012,Philippines,21.764,30.342,10.83,2.668,0.598,4.358,4.612,0.814,5.814,4.626,4.132,23.104,21.838,1.882,1.828,61.414,1.282,1.21,3.06,7.654
676,2012,Rwanda,21.682,27.634,7.066,3.086,0.736,4.166,4.158,0.958,5.484,23.662,23.852,22.462,20.74,1.744,1.566,36.102,1.088,1.31,5.174,20.152
677,2012,Senegal,19.79,28.07,4.21,4.86,1.27,7.58,7.59,2.01,12.26,17.12,20.68,21.61,19.75,2.06,1.89,57.58,1.94,2.55,10.09,2.735714
678,2012,Sierra Leone,17.374,29.068,2.678,4.948,1.132,5.474,5.534,1.428,6.8,18.548,19.09,18.99,15.832,3.246,2.492,14.936,2.42,2.374,10.16,5.67
679,2012,South Africa,24.16556,31.26444,10.54778,2.344444,0.3444444,3.537778,3.538889,0.5433333,4.634444,9.14,8.636667,21.41222,18.67667,1.55,1.492222,79.46111,NA,NA,3.676667,NA
680,2012,Tajikistan,20.26,29.8,10.6,3.44,0.66,4.48,4.66,0.9,6.18,15.48,18.28,22.06,20.43,1.98,1.88,76.64,1.56,1.71,4.35,12.64
681,2012,Tanzania,17.92,30.008,5.1,5.116,0.93,4.352,4.474,1.23,5.718,69.766,72.482,19.304,16.764,3.384,2.908,13.884,2.024,2.034,6.836,11.19545
682,2012,Timor-Leste,20.20714,28.07429,6.255714,4.692857,0.9185714,5.974286,6.02,1.125714,7.47,35.88714,36.32,21.46,19.91,2.497143,2.281429,28.95714,2.224286,2.214286,5.977143,7.661429
683,2012,Togo,20.704,28.24467,6.578667,3.415333,0.6466667,3.908,3.948,0.8913333,5.61,NA,NA,21.99467,18.40333,1.676,1.54,51.948,1.362,1.286,7.042667,NA
684,2012,Turkey,20.808,30.04,6.01,2.486,0.292,3.292,3.344,0.376,4.008,31.986,33.288,21.984,NA,1.452,1.402,79.436,0.808,0.734,3.914,NA
685,2012,Uganda,18.202,27.834,7.552,4.616,0.868,4.066,4.104,1.178,5.508,41.01,40.65,18.582,16.41,2.95,2.618,28.882,2.09,1.9,6.58,3.398
686,2012,Zambia,17.95833,28.18667,6.751667,4.77,1.071667,5.098333,5.321667,1.42,6.868333,20.45,20.74167,18.45667,16.65333,3.255,2.88,22.795,2.09,1.961667,6.416667,38.06
687,2012,Zimbabwe,18.84,28.394,8.752,4.322,0.76,3.968,4.016,1.044,5.312,25.31,26.914,19.894,18.454,2.376,2.128,32.076,1.856,1.866,6.822,17
688,2013,Armenia,20.46,31.365,10.99,2.655,0.23,3.7,3.715,0.32,4.665,7.49,6.455,21.6,20.56,1.44,1.425,70.27,1.32,1.18,5.105,12
689,2013,Bangladesh,15.63,26.65333,4.873333,1.9,0.53,4.503333,4.553333,0.53,4.716667,17.55333,14.71333,17.76,15.31,2.223333,2,25.51667,0.6633333,0.77,7.97,NA
690,2013,Benin,17.93,28.892,1.618,5.54,1.332,6.492,6.57,1.908,8.764,16.88,16.826,19.278,16.556,3.236,2.928,24.3,2.398,2.538,9.618,NA
691,2013,Burundi,21.13,26.485,8.06,3.74,0.805,4.875,4.91,1.07,6.51,18.385,18.875,22.005,20.235,1.67,1.515,44.025,1.52,1.645,6.455,8.155
692,2013,Cambodia,19.7675,30.5425,4.84,3.2625,0.6775,4.3375,4.7,0.7425,5.5,NA,NA,21.57,20.0425,2.005,1.815,54.23,1.7,1.46,3.5,26.91
693,2013,Cameroon,20.39143,28.28143,9.122857,4.32,0.6985714,4.218571,4.211429,0.9942857,6.107143,17.48,17.74714,20.88,17.42714,1.957143,1.78,51.73286,1.531429,1.441429,7.744286,NA
694,2013,Colombia,19.642,30.19,9.43,2.614,0.476,4.202,4.18,0.65,5.236,27.004,27.036,21.182,18.114,1.83,1.766,59.808,1.262,1.044,NA,NA
695,2013,Congo Democratic Republic,20.33,28.2,10.35,4.51,1.01,5.7,5.67,1.25,7.7,19.57,20.21,21.17,17.63,1.97,1.78,55.15,1.83,1.73,8.03,51.59
696,2013,Egypt,21.64667,23.15833,6.566667,1.79,0.4066667,3.638333,3.603333,0.4533333,3.046667,15.21,11.05,20.74667,NA,1.585,1.53,80.52667,0.47,0.525,4.108333,NA
697,2013,Ethiopia,16.454,27.872,3.566,4.78,0.772,4.248,4.38,0.942,5.54,48.68,49.5,18.75,15.82,2.726,2.374,15.372,1.984,2.306,8.504,NA
698,2013,Ghana,19.12,29.15,7.251667,4.093333,0.5166667,3.201667,3.248333,0.7583333,4.601667,15.92333,17.575,20.555,18.15833,2.231667,2.051667,45.09833,1.926667,1.888333,6.335,NA
699,2013,Guatemala,19.65625,29.3975,8.09875,2.6825,0.45875,4.36,4.385,0.5625,5.3,12.06375,11.8575,20.95375,19.10625,1.82,1.72875,71.91625,0.7025,0.72125,2.835,NA
700,2013,Guinea,16.68,28.5,2.553333,5.293333,1.033333,5.886667,5.91,1.353333,7.44,22.08333,21.45,18.59667,16.38,2.845,2.476667,30.25833,2.233333,2.426667,13.35167,9.436154
701,2013,Haiti,21.0525,28.325,7.57,2.6825,0.5625,4.2375,4.2725,0.7275,5.5275,23.695,21.4125,21.9725,18.2075,1.63,1.435,42.1625,1.275,1.075,5.765,12.3925
702,2013,Indonesia,21.804,31.5,10.88,2.45,0.432,4.042,4.08,0.532,5.048,6.562,6.638,23.12,22.08,1.41,1.35,71.17,1.034,1.032,3.98,9.852
703,2013,Jordan,21.124,20.164,6.508,2.194,0.666,4.878,4.87,0.554,3.31,46.6,35.83,18.866,NA,1.968,1.904,87.816,0.814,0.946,3.468,9.088
704,2013,Kenya,20.65167,NA,NA,NA,0.455,2.835,2.888333,NA,NA,13.57667,NA,NA,NA,NA,NA,53.2,NA,NA,NA,NA
